Time,P(ex),S,SB
543195,2.96014e-011,0.988206,0.250853
543298,3.09313e-011,0.986437,0.250853
543403,3.23485e-011,0.688597,0.250853
543508,3.38307e-011,0.813578,0.250853
543613,3.53807e-011,0.985996,0.250853
543718,3.70018e-011,0.958408,0.250853
543823,3.86972e-011,0.250043,0.250853
543928,4.04703e-011,0.37575,0.250853
544033,4.23246e-011,0.0138291,0.250853
544138,4.42638e-011,0.375449,0.250853
544240,4.62327e-011,0.18911,0.250853
544341,4.85578e-011,0.923473,0.250853
544446,5.04802e-011,0.512578,0.250853
544551,5.27931e-011,0.0772867,0.250853
544656,5.5212e-011,0.458158,0.250853
544761,5.77418e-011,0.374415,0.250853
544866,6.03874e-011,0.451475,0.250853
544971,6.31543e-011,0.0315636,0.250853
545076,6.6048e-011,0.437092,0.250853
545181,6.90742e-011,0.939291,0.250853
545286,7.22391e-011,0.656935,0.250853
545391,7.5549e-011,0.458873,0.250853
545496,7.90105e-011,0.470618,0.250853
545601,8.26307e-011,0.250688,0.250853
545706,8.64167e-011,0.813328,0.250853
545811,9.03762e-011,0.187819,0.250853
545916,9.45171e-011,0.0480229,0.250853
546021,9.88478e-011,0.326232,0.250853
546126,1.03377e-010,0.873908,0.250853
546231,1.08113e-010,0.585161,0.250853
546336,1.13067e-010,0.436854,0.250853
546441,1.18248e-010,0.265432,0.250853
546546,1.23666e-010,0.906615,0.250853
546651,1.29332e-010,0.911065,0.250853
546756,1.35258e-010,0.00156507,0.250853
546861,1.41455e-010,0.563954,0.250853
546972,1.48315e-010,0.951786,0.250853
547077,1.55111e-010,0.437356,0.250853
547182,1.62218e-010,0.076638,0.250853
547287,1.69651e-010,0.000123868,0.250853
547397,1.77803e-010,0.814665,0.250853
547502,1.85949e-010,0.0344412,0.250853
547607,1.94469e-010,0.315661,0.250853
547712,2.0338e-010,0.765895,0.250853
547817,2.12698e-010,0.283235,0.250853
547922,2.22444e-010,0.15841,0.250853
548027,2.32636e-010,0.12579,0.250853
548132,2.43295e-010,0.8459,0.250853
548237,2.54442e-010,0.438586,0.250853
548342,2.66101e-010,0.626799,0.250853
548447,2.78293e-010,0.968964,0.250853
548552,2.91044e-010,0.731405,0.250853
548657,3.04379e-010,0.18828,0.250853
548762,3.18326e-010,0.332861,0.250853
548867,3.32911e-010,0.363065,0.250853
548972,3.48164e-010,0.595307,0.250853
549077,3.64117e-010,0.00128927,0.250853
549182,3.808e-010,0.530958,0.250853
549288,3.95707e-010,0.0347297,0.250853
549393,4.16673e-010,0.248361,0.250853
549498,4.35764e-010,0.0218952,0.250853
549603,4.5573e-010,0.626389,0.250853
549708,4.76611e-010,0.236163,0.250853
549813,4.98449e-010,0.459164,0.250853
549918,5.21287e-010,0.252181,0.250853
550023,5.45172e-010,0.51456,0.250853
550128,5.70151e-010,0.501611,0.250853
550233,5.96274e-010,0.167613,0.250853
550338,6.23595e-010,0.250325,0.250853
550448,6.5356e-010,0.612358,0.250853
550553,6.83505e-010,0.0635262,0.250853
550658,7.14823e-010,0.031871,0.250853
550763,7.47575e-010,0.721428,0.250853
550868,7.81828e-010,0.814848,0.250853
550973,8.1765e-010,0.702079,0.250853
551078,8.55114e-010,0.314228,0.250853
551183,8.94294e-010,0.125882,0.250853
551288,9.35269e-010,0.252146,0.250853
551393,9.78122e-010,0.592755,0.250853
551498,1.02294e-009,0.469867,0.250853
551603,1.06981e-009,0.313883,0.250853
551708,1.11883e-009,0.0628828,0.250853
551813,1.17009e-009,0.654481,0.250853
551915,1.22213e-009,0.470513,0.250853
552020,1.27813e-009,0.83355,0.250853
552125,1.33669e-009,0.31246,0.250853
552230,1.39794e-009,0.611461,0.250853
552335,1.46199e-009,0.0627921,0.250853
552440,1.52898e-009,0.313341,0.250853
552545,1.59903e-009,0.876332,0.250853
552651,1.67301e-009,0.500589,0.250853
552756,1.74967e-009,0.813049,0.250853
552862,1.83062e-009,0.938605,0.250853
552967,1.91449e-009,0.188295,0.250853
553072,2.00221e-009,0.625482,0.250853
553173,2.1029e-009,0.6889,0.250853
553274,2.19551e-009,0.437741,0.250853
553375,2.29219e-009,0.291198,0.250853
553476,2.39312e-009,0.487189,0.250853
553577,2.4985e-009,0.221716,0.250853
553682,2.59742e-009,0.657117,0.250853
553787,2.71643e-009,0.813172,0.250853
553892,2.8409e-009,0.190285,0.250853
553998,2.97233e-009,0.0830735,0.250853
554103,3.10852e-009,0.000307968,0.250853
554208,3.25095e-009,0.31395,0.250853
554314,3.40135e-009,0.999787,0.250853
554419,3.5572e-009,0.426165,0.250853
554524,3.72018e-009,0.43962,0.250853
554631,3.89396e-009,0.499539,0.250853
554736,4.07237e-009,0.376463,0.250853
554842,4.26078e-009,0.253505,0.250853
554947,4.456e-009,0.814068,0.250853
555052,4.66017e-009,0.938151,0.250853
555157,4.8737e-009,0.485529,0.250853
555263,5.09918e-009,0.374883,0.250853
555368,5.33281e-009,0.238598,0.250853
555473,5.57716e-009,0.375816,0.250853
555578,5.8327e-009,0.688245,0.250853
555683,6.09994e-009,0.310966,0.250853
555788,6.37943e-009,0.0449265,0.250853
555894,6.67458e-009,0.0331558,0.250853
555999,6.9804e-009,0.202145,0.250853
556104,7.30023e-009,0.377327,0.250853
556209,7.63472e-009,0.843199,0.250853
556314,7.98453e-009,0.438968,0.250853
556419,8.35037e-009,0.72179,0.250853
556524,8.73297e-009,0.000809283,0.250853
556629,9.13311e-009,0.127076,0.250853
556734,9.55157e-009,0.501847,0.250853
556839,9.98921e-009,0.876107,0.250853
556944,1.04469e-008,0.813514,0.250853
557049,1.09256e-008,0.875718,0.250853
557154,1.14262e-008,0.937907,0.250853
557259,1.19497e-008,0.84546,0.250853
557364,1.24972e-008,0.833062,0.250853
557465,1.31257e-008,0.499972,0.250853
557570,1.36454e-008,0.343805,0.250853
557675,1.42706e-008,0.13842,0.250853
557780,1.49244e-008,0.813316,0.250853
557885,1.56082e-008,0.296025,0.250853
557986,1.63932e-008,0.00315093,0.250853
558091,1.70422e-008,0.187647,0.250853
558196,1.7823e-008,0.251237,0.250853
558303,1.86556e-008,0.03289,0.250853
558408,1.95104e-008,0.18853,0.250853
558513,2.04043e-008,0.249598,0.250853
558619,2.13483e-008,0.393564,0.250853
558728,2.23646e-008,0.564805,0.250853
558833,2.33893e-008,0.750945,0.250853
558938,2.4461e-008,0.939951,0.250853
559043,2.55817e-008,0.87632,0.250853
559157,2.68568e-008,0.644808,0.250853
559267,2.81473e-008,0.313985,0.250853
559372,2.9437e-008,0.188269,0.250853
559477,3.07858e-008,0.0950686,0.250853
559582,3.21963e-008,0.438078,0.250853
559687,3.36715e-008,0.312079,0.250853
559792,3.52143e-008,0.625184,0.250853
559897,3.68278e-008,0.501258,0.250853
560002,3.85152e-008,0.750661,0.250853
560107,4.02799e-008,0.37673,0.250853
560212,4.21255e-008,0.687822,0.250853
560317,4.40556e-008,0.876188,0.250853
560422,4.60742e-008,0.938889,0.250853
560528,4.82058e-008,0.93743,0.250853
560637,5.05006e-008,0.939373,0.250853
560742,5.28145e-008,0.876612,0.250853
560847,5.52344e-008,0.835071,0.250853
560952,5.77652e-008,0.783788,0.250853
561053,6.06702e-008,0.876253,0.250853
561158,6.30721e-008,0.845904,0.250853
561263,6.5962e-008,0.93787,0.250853
561368,6.89843e-008,0.937629,0.250853
561473,7.21451e-008,0.813032,0.250853
561579,7.54829e-008,0.875953,0.250853
561684,7.89414e-008,0.937586,0.250853
561789,8.25584e-008,0.689053,0.250853
561894,8.63411e-008,0.563767,0.250853
561999,9.02971e-008,0.189187,0.250853
562105,9.44747e-008,0.251051,0.250853
562210,9.88034e-008,0.647226,0.250853
562315,1.0333e-007,0.313357,0.250853
562420,1.08065e-007,0.00054879,0.250853
562525,1.13016e-007,0.000885033,0.250853
562630,1.18195e-007,0.0341203,0.250853
562735,1.2361e-007,0.000584496,0.250853
562840,1.29274e-007,0.125676,0.250853
562945,1.35197e-007,0.188004,0.250853
563050,1.41391e-007,0.251295,0.250853
563155,1.4787e-007,0.313959,0.250853
563260,1.54645e-007,0.313971,0.250853
563365,1.61731e-007,0.0350038,0.250853
563470,1.69141e-007,0.81399,0.250853
563576,1.76966e-007,0.658516,0.250853
563681,1.85075e-007,0.188322,0.250853
563788,1.9372e-007,0.00124963,0.250853
563893,2.02596e-007,0.187659,0.250853
563997,2.11788e-007,0.187783,0.250853
564100,2.21303e-007,0.0027556,0.250853
564205,2.31443e-007,0.314701,0.250853
564310,2.42047e-007,0.0624329,0.250853
564415,2.53137e-007,0.500724,0.250853
564521,2.64849e-007,0.937697,0.250853
564626,2.76984e-007,0.874768,0.250853
564731,2.89675e-007,0.75077,0.250853
564836,3.02947e-007,0.0625638,0.250853
564937,3.18183e-007,0.188353,0.250853
565042,3.3078e-007,0.438676,0.250853
565147,3.45936e-007,0.376896,0.250853
565255,3.62249e-007,0.0954287,0.250853
565360,3.78847e-007,0.237371,0.250853
565471,3.97221e-007,0.311473,0.250853
565576,4.15421e-007,0.00158684,0.250853
565681,4.34455e-007,0.500929,0.250853
565786,4.54361e-007,0.425552,0.250853
565897,4.76397e-007,0.251079,0.250853
566002,4.98225e-007,0.250095,0.250853
566107,5.21053e-007,0.312724,0.250853
566213,5.4516e-007,0.56277,0.250853
566318,5.70138e-007,0.939216,0.250853
566425,5.9677e-007,0.812743,0.250853
566530,6.24114e-007,0.751597,0.250853
566635,6.5271e-007,0.625409,0.250853
566740,6.82616e-007,0.781923,0.250853
566845,7.13893e-007,0.875759,0.250853
566949,7.46284e-007,0.563971,0.250853
567054,7.80477e-007,0.799799,0.250853
567164,8.17981e-007,0.689121,0.250853
567269,8.5546e-007,0.938331,0.250853
567378,8.96184e-007,0.750985,0.250853
567483,9.37246e-007,0.812867,0.250853
567588,9.80189e-007,0.875314,0.250853
567693,1.0251e-006,0.95151,0.250853
567798,1.07207e-006,0.876062,0.250853
567903,1.12119e-006,0.688089,0.250853
568008,1.17256e-006,0.313186,0.250853
568113,1.22629e-006,0.0635661,0.250853
568218,1.28247e-006,0.0954608,0.250853
568323,1.34123e-006,0.0630953,0.250853
568428,1.40269e-006,0.18711,0.250853
568533,1.46696e-006,0.436588,0.250853
568638,1.53417e-006,0.251058,0.250853
568743,1.60447e-006,0.50053,0.250853
568848,1.67798e-006,0.499891,0.250853
568953,1.75486e-006,0.625837,0.250853
569061,1.83762e-006,0.501567,0.250853
569166,1.92182e-006,0.375611,0.250853
569271,2.00987e-006,0.00129292,0.250853
569376,2.10196e-006,0.15802,0.250853
569481,2.19827e-006,0.188131,0.250853
569586,2.29899e-006,0.000355879,0.250853
569691,2.40433e-006,0.312522,0.250853
569796,2.51449e-006,0.687363,0.250853
569901,2.6297e-006,0.813801,0.250853
570006,2.75019e-006,0.689482,0.250853
570111,2.8762e-006,0.895761,0.250853
570216,3.00799e-006,0.958528,0.250853
570321,3.14581e-006,0.502151,0.250853
570422,3.30401e-006,0.813894,0.250853
570529,3.43775e-006,0.938711,0.250853
570634,3.59526e-006,0.813675,0.250853
570739,3.75999e-006,0.783742,0.250853
570844,3.93227e-006,0.501009,0.250853
570949,4.11244e-006,0.939451,0.250853
571054,4.30087e-006,0.939779,0.250853
571159,4.49793e-006,0.749377,0.250853
571263,4.70201e-006,0.625148,0.250853
571368,4.91745e-006,0.688127,0.250853
571474,5.14496e-006,0.626023,0.250853
571579,5.38069e-006,0.656285,0.250853
571684,5.62723e-006,0.813166,0.250853
571795,5.90015e-006,0.875859,0.250853
571900,6.17048e-006,0.750473,0.250853
572005,6.45321e-006,0.876276,0.250853
572111,6.75176e-006,0.771008,0.250853
572217,7.06413e-006,0.563621,0.250853
572322,7.3878e-006,0.500106,0.250853
572427,7.7263e-006,0.583507,0.250853
572532,8.08031e-006,0.687211,0.250853
572637,8.45054e-006,0.626764,0.250853
572742,8.83773e-006,0.751272,0.250853
572847,9.24267e-006,0.813274,0.250853
572952,9.66615e-006,0.938552,0.250853
573063,1.0135e-005,0.937573,0.250853
573168,1.05993e-005,0.75041,0.250853
573273,1.1085e-005,0.688057,0.250853
573378,1.15929e-005,0.93875,0.250853
573483,1.2124e-005,0.875325,0.250853
573588,1.26796e-005,0.765763,0.250853
573693,1.32605e-005,0.438467,0.250853
573798,1.38681e-005,0.438204,0.250853
573899,1.45655e-005,0.250008,0.250853
574000,1.52069e-005,0.188331,0.250853
574105,1.5809e-005,0.125815,0.250853
574217,1.65828e-005,0.048958,0.250853
574322,1.73426e-005,0.188394,0.250853
574427,1.81372e-005,0.125614,0.250853
574532,1.89682e-005,0.265542,0.250853
574641,1.98712e-005,0.313792,0.250853
574746,2.07817e-005,0.250882,0.250853
574851,2.17338e-005,0.440243,0.250853
574957,2.27394e-005,0.313547,0.250853
575062,2.37812e-005,0.250283,0.250853
575167,2.48709e-005,0.375768,0.250853
575272,2.60104e-005,0.187976,0.250853
575377,2.72022e-005,0.188589,0.250853
575482,2.84486e-005,0.375664,0.250853
575596,2.98665e-005,0.312975,0.250853
575701,3.12349e-005,0.251002,0.250853
575806,3.26661e-005,0.313086,0.250853
575918,3.4265e-005,0.438411,0.250853
576023,3.5835e-005,0.500975,0.250853
576128,3.74769e-005,0.501131,0.250853
576233,3.9194e-005,0.375187,0.250853
576338,4.09898e-005,0.438638,0.250853
576443,4.28679e-005,0.502118,0.250853
576548,4.48321e-005,0.688165,0.250853
576653,4.68862e-005,0.689467,0.250853
576758,4.90345e-005,0.813846,0.250853
576863,5.12812e-005,0.813759,0.250853
576968,5.36308e-005,0.875397,0.250853
577075,5.6136e-005,0.750762,0.250853
577180,5.87081e-005,0.93865,0.250853
577285,6.1398e-005,0.937826,0.250853
577390,6.42112e-005,0.812936,0.250853
577495,6.71532e-005,0.687449,0.250853
577600,7.02301e-005,0.563341,0.250853
577710,7.36048e-005,0.597741,0.250853
577815,7.69773e-005,0.439041,0.250853
577920,8.05043e-005,0.501266,0.250853
578021,8.45529e-005,0.313885,0.250853
578122,8.82762e-005,0.125968,0.250853
578227,9.17711e-005,0.189404,0.250853
578332,9.59759e-005,0.626887,0.250853
578437,0.000100373,0.626371,0.250853
578542,0.000104972,0.812738,0.250853
578655,0.000110157,0.750403,0.250853
578760,0.000115205,0.751442,0.250853
578865,0.000120483,0.626706,0.250853
578970,0.000126004,0.626105,0.250853
579075,0.000131777,0.626169,0.250853
579180,0.000137815,0.501601,0.250853
579285,0.000144129,0.439514,0.250853
579390,0.000150733,0.313145,0.250853
579495,0.000157639,0.501111,0.250853
579601,0.000164933,0.31291,0.250853
579706,0.00017249,0.249775,0.250853
579811,0.000180393,0.188711,0.250853
579917,0.000188739,0.31366,0.250853
580022,0.000197387,0.126346,0.250853
580127,0.000206431,0.438203,0.250853
580232,0.000215889,0.1883,0.250853
580337,0.000225781,0.25033,0.250853
580442,0.000236126,0.251314,0.250853
580548,0.00024705,0.250863,0.250853
580653,0.000258369,0.187786,0.250853
580758,0.000270208,0.18846,0.250853
580865,0.000282829,0.188087,0.250853
580970,0.000295788,0.189204,0.250853
581075,0.000309341,0.313582,0.250853
581180,0.000323514,0.188824,0.250853
581285,0.000338337,0.312572,0.250853
581390,0.00035384,0.126111,0.250853
581500,0.000370842,0.126296,0.250853
581605,0.000387834,0.250534,0.250853
581710,0.000405604,0.126002,0.250853
581811,0.000426002,0.188626,0.250853
581912,0.000444761,0.0630661,0.250853
582017,0.000462369,0.188012,0.250853
582125,0.000484174,0.18865,0.250853
582230,0.000506358,0.250334,0.250853
582335,0.000529559,0.250732,0.250853
582440,0.000553822,0.250969,0.250853
582545,0.000579198,0.313412,0.250853
582650,0.000605736,0.250194,0.250853
582755,0.00063349,0.250791,0.250853
582860,0.000662515,0.251502,0.250853
582965,0.000692871,0.313695,0.250853
583070,0.000724617,0.250853,0.250853
583175,0.000757818,0.18885,0.250853
583280,0.000792541,0.313191,0.250853
583385,0.000828854,0.251314,0.250853
583491,0.000867201,0.250726,0.250853
583597,0.000907322,0.250036,0.250853
583702,0.000948894,0.250895,0.250853
583807,0.000992371,0.251294,0.250853
583910,0.00103696,0.250698,0.250853
584015,0.00108447,0.250768,0.250853
584120,0.00113416,0.251831,0.250853
584225,0.00118612,0.250853,0.250853
584330,0.00124047,0.250791,0.250853
584435,0.0012973,0.251461,0.250853
584540,0.00135675,0.250865,0.250853
584645,0.00141891,0.251032,0.250853
584750,0.00148392,0.250899,0.250853
584855,0.00155191,0.250943,0.250853
584960,0.00162302,0.250971,0.250853
585069,0.00170028,0.250651,0.250853
585174,0.00177819,0.250782,0.250853
585279,0.00185966,0.250959,0.250853
585384,0.00194487,0.250416,0.250853
585489,0.00203398,0.282875,0.250853
585594,0.00212718,0.250923,0.250853
585699,0.00222464,0.25086,0.250853
585804,0.00232657,0.251626,0.250853
585909,0.00243317,0.250636,0.250853
586014,0.00254466,0.251008,0.250853
586119,0.00266125,0.251328,0.250853
586220,0.00279508,0.250283,0.250853
586325,0.00290574,0.251187,0.250853
586439,0.00305057,0.251414,0.250853
586544,0.00319034,0.251205,0.250853
586649,0.00333652,0.250533,0.250853
586754,0.0034894,0.250836,0.250853
586859,0.00364928,0.250853,0.250853
586964,0.00381648,0.250853,0.250853
587069,0.00399135,0.250853,0.250853
587174,0.00417422,0.251286,0.250853
587279,0.00436548,0.250565,0.250853
587384,0.0045655,0.250853,0.250853
587489,0.00477469,0.250954,0.250853
587594,0.00499346,0.251579,0.250853
587699,0.00522225,0.251045,0.250853
587804,0.00546153,0.250432,0.250853
587909,0.00571177,0.251003,0.250853
588014,0.00597347,0.250853,0.250853
588119,0.00624717,0.250853,0.250853
588224,0.00653341,0.250669,0.250853
588329,0.00683276,0.250853,0.250853
588434,0.00714583,0.250853,0.250853
588539,0.00747324,0.251043,0.250853
588651,0.00783903,0.251272,0.250853
588756,0.00819821,0.250853,0.250853
588861,0.00857384,0.250853,0.250853
588966,0.00896668,0.251184,0.250853
589071,0.00937752,0.250853,0.250853
589176,0.00980718,0.250584,0.250853
589282,0.0102609,0.25095,0.250853
589387,0.0107311,0.250916,0.250853
589492,0.0112227,0.25034,0.250853
589602,0.011762,0.250853,0.250853
589707,0.0123009,0.250853,0.250853
589812,0.0128645,0.25112,0.250853
589925,0.0135,0.250853,0.250853
590030,0.0141185,0.250853,0.250853
590135,0.0147654,0.250853,0.250853
590245,0.0154749,0.250853,0.250853
590350,0.016184,0.250853,0.250853
590455,0.0169255,0.250853,0.250853
590560,0.017701,0.250787,0.250853
590665,0.0185121,0.250853,0.250853
590780,0.019443,0.250782,0.250853
590885,0.0203339,0.250853,0.250853
590990,0.0212656,0.250853,0.250853
591095,0.0222399,0.250853,0.250853
591200,0.0232589,0.251404,0.250853
591305,0.0243246,0.251051,0.250853
591410,0.0254391,0.250781,0.250853
591515,0.0266047,0.250853,0.250853
591620,0.0278237,0.250648,0.250853
591726,0.029111,0.250853,0.250853
591831,0.0304448,0.250853,0.250853
591936,0.0318397,0.250853,0.250853
592041,0.0332986,0.250853,0.250853
592147,0.0348392,0.250853,0.250853
592252,0.0364354,0.250853,0.250853
592357,0.0381049,0.250853,0.250853
592462,0.0398508,0.250853,0.250853
592567,0.0416767,0.250853,0.250853
592672,0.0435863,0.251015,0.250853
592777,0.0455833,0.250853,0.250853
592882,0.0476719,0.250853,0.250853
592987,0.0498562,0.250828,0.250853
593093,0.0521627,0.250853,0.250853
593194,0.054786,0.250853,0.250853
593299,0.056955,0.250853,0.250853
593404,0.0595646,0.250853,0.250853
593511,0.062347,0.250853,0.250853
593616,0.0652036,0.250853,0.250853
593721,0.0681912,0.250853,0.250853
593822,0.0716205,0.250853,0.250853
593927,0.074456,0.250853,0.250853
594032,0.0778675,0.250853,0.250853
594137,0.0814353,0.251202,0.250853
594242,0.0851665,0.250853,0.250853
594347,0.0890688,0.250853,0.250853
594453,0.0931895,0.250853,0.250853
594558,0.0974593,0.250853,0.250853
594663,0.101925,0.250853,0.250853
594769,0.10664,0.250853,0.250853
594874,0.111526,0.250853,0.250853
594981,0.116736,0.250853,0.250853
595086,0.122085,0.250853,0.250853
595191,0.127678,0.250853,0.250853
595296,0.133529,0.250853,0.250853
595401,0.139647,0.250853,0.250853
595506,0.146045,0.250853,0.250853
595611,0.152737,0.250853,0.250853
595716,0.159735,0.250853,0.250853
595821,0.167054,0.250853,0.250853
595926,0.174708,0.250853,0.250853
596032,0.182791,0.250853,0.250853
596137,0.191166,0.250853,0.250853
596242,0.199925,0.250853,0.250853
596347,0.209085,0.250853,0.250853
596452,0.218665,0.250853,0.250853
596553,0.229662,0.250853,0.250853
596658,0.238754,0.250853,0.250853
596766,0.250014,0.250853,0.250853
596871,0.261469,0.250853,0.250853
596976,0.273449,0.250853,0.250853
597081,0.285978,0.250853,0.250853
597186,0.299081,0.250853,0.250853
597291,0.312785,0.250853,0.250853
597396,0.327116,0.250853,0.250853
597501,0.342104,0.250853,0.250853
597606,0.357779,0.250853,0.250853
597711,0.374172,0.250853,0.250853
597816,0.391316,0.250853,0.250853
597921,0.409246,0.250853,0.250853
598026,0.427997,0.250853,0.250853
598132,0.447798,0.250853,0.250853
598237,0.468315,0.250853,0.250853
598342,0.489773,0.250853,0.250853
598447,0.512214,0.250853,0.250853
598552,0.535683,0.250853,0.250853
598657,0.560227,0.250853,0.250853
598762,0.585896,0.250853,0.250853
598867,0.612741,0.250853,0.250853
598972,0.640816,0.250853,0.250853
599077,0.670177,0.250853,0.250853
599182,0.700884,0.250853,0.250853
599287,0.732997,0.250853,0.250853
599393,0.766909,0.250853,0.250853
599498,0.802048,0.250853,0.250853
599603,0.838797,0.250853,0.250853
599708,0.877229,0.250853,0.250853
599813,0.917423,0.250853,0.250853
